"nox" "noxem" "ws" "humidity"
170.250000000000 1580.133811195 0.9 0.31951159249457
314.399999999999 3248.04211968500 1.05 0.4041845251528
270.149999999999 3207.55509616001 0.9665 0.371521089916282
177.650000000001 2798.41675407300 1.03349999999999 0.306514631733056
168 3181.84486419301 2.01650000000001 0.260463202709894
75.1000000000001 270.751909325999 1.51699999999999 0.210272036708245
65.2499999999998 301.990588956999 2.00000000000001 0.201813006241086
294.35 2539.58718620299 1.10000000000000 0.169095791639785
18.6000000000001 518.013603222 3.63299999999999 0.149823112463994
77.3999999999999 254.721851629 2.08350000000000 0.145007636179441
124.850000000000 441.593753034001 2.09999999999999 0.108993536976075
29.05 951.09718267 1.64999999999999 0.134776968316573
51.4500000000001 1277.61872535501 3.367 0.133005481795937
52.0500000000001 1359.78719838700 2.73350000000002 0.103574267253443
75.8999999999997 665.712961308002 2.11650000000001 0.0779113705376467
156.850000000000 1980.75172233101 2.51700000000001 0.0584416221153241
404.050000000001 3442.55615394901 0.6665 0.172078002994904
102.3 1955.72651902800 1.16650000000000 0.152533594142950
7.90000000000003 160.656394005000 4.36699999999998 0.135017667579459
2.7 156.014178929000 4.16649999999999 0.124870791593376
5.19999999999999 239.186098913999 2.19999999999999 0.135521625836886
68.0000000000002 3597.01017841100 3.05000000000001 0.110784992896706
30.9 270.615640043998 1.93300000000001 0.0931356669785662
12.7500000000001 214.249516119 3.51699999999998 0.159557427783048
182.000000000001 1635.11324609800 1.73300000000000 0.193391940083278
313.450000000001 2336.34003769199 2.28350000000001 0.178286886609291
387.950000000001 3399.10322392999 1.08350000000000 0.147847664910323
113.45 3964.22328070699 3.69999999999998 0.124867682889693
145.050000000000 4401.24931565998 1.81649999999999 0.0972974721157037
106.800000000000 3904.24990395301 5.06700000000001 0.57720043329975
1.2 180.919311987001 6.94999999999998 0.449612172779417
4.4500 284.131571136999 5.53349999999999 0.344783225994487
23.0500000000001 2629.06811959399 6.09999999999998 0.263032703619119
47.55 3969.36831794201 4.6165 0.205298791137756
101.750000000000 4316.89193040198 2.71650000000001 0.161628813672644
78.8500000000002 4198.07733463299 2.38350000000001 0.122322667899134
125.050000000000 3413.42909572101 1.66699999999999 0.181884075547118
58.4 613.501187610998 1.35000000000001 0.142383029053586
27.8000000000000 292.438608833000 2.35 0.851750000095684
7.60000000000004 210.129840566999 1.93300000000001 0.638821491781756
8.14999999999999 170.180316708001 2.40000000000001 0.552150074647137
8.74999999999997 269.130050976001 2.01699999999999 0.415489731517902
62.5000000000002 2408.10205655801 1.53349999999999 0.318918608137534
105.3 2376.22640290600 1.31650000000000 0.241111237284738
52.0999999999999 1089.670785813 1.7 0.215081227308162
11.7 376.771152603999 1.867 0.168556457461879
75 2788.77860390399 2.09999999999999 0.144084548710432
47.4500000000001 2661.98590883499 3.7335 0.109220330649139
69.7499999999997 2260.09811506699 2.58300000000002 0.199645719631257
105.850000000000 2503.70171519600 2.18350000000000 0.149858302814169
88.1500000000001 1697.01978869301 1.53349999999999 0.112467584906189
73.3000000000003 515.669115736002 2.55000000000000 0.121999416189237
44.7499999999998 250.084391954 1.35000000000001 0.105818005790069
52.7500000000002 900.715669150002 1.533 0.0816659172377723
21.3 1772.36927272399 4.26650000000001 0.0754886478066065
31.25 651.571740702003 4.28349999999999 0.09588598949033
5.30000000000002 122.378502011 3.48350000000001 0.241818073234339
8.40000000000002 167.334657634000 3.40000000000001 0.507899625775339
168.950000000000 2117.54807804399 2.3 0.391712302698321
446.049999999999 3856.30116863101 0.75 0.293973313802887
407.300000000001 4489.307196816 0.8165 0.222305864236607
152.600000000001 3703.49508432699 3.05000000000001 0.166785642210489
218.699999999999 4268.17713962901 0.983 0.126893179690373
325.000000000001 3676.45090181603 1.20000000000000 0.119643840564480
261.900000000001 2112.75125851099 0.983 0.0899269605690162
65.35 234.924110894001 1.31650000000000 0.0766873020657346
42.0000000000001 242.624991025999 1.91700000000000 0.0709234567931442
40.0500000000001 173.327124334 0.8165 0.0543176448956105
364.300000000001 2659.48115205401 0.9165 0.187023747034077
463.649999999998 3805.62916408801 1.20000000000000 0.203059943620255
22.8999999999999 3088.637991111 5.16650000000002 0.154309812492976
12.1500000000000 174.273086793001 3.7335 0.116832890430079
29.1000000000001 248.198081759 4.11699999999998 0.0876454193269619
511.649999999998 4757.67628853699 0.733 0.0850593828868899
191.750000000001 4093.90184608099 3.34999999999999 0.154360622567776
181.200 2629.730151182 2.03300000000001 0.116760469874419
226.099999999999 2156.71965757599 1.01700000000001 0.0876512629499343
197.049999999999 1365.295499178 0.6165 0.0725006954280493
55.9499999999998 266.656809636001 1.33350000000001 0.0563644283647783
143.05 1025.716628741 0.667 0.0444310792125701
227.099999999999 2863.31911436199 2.21700000000001 0.0397018675210753
156.4 2281.52552140900 2.06700000000000 0.051675087272817
128.100000000000 2115.72672897601 0.667 0.069699620932644
146.150000000001 1833.806969938 0.85 0.129781047028676
81.0000000000001 213.355216594000 0.8835 0.100073099977263
47.0500000000001 201.028531985000 1.0665 0.0751824000461882
123.2 681.267447507002 1.51650000000001 0.0581560999636433
19.2499999999999 1088.36399658000 4.6335 0.0698617832734183
61.5999999999997 485.234518858999 2.66650000000000 0.07006691365705
87.6000000000004 335.324361029002 0.766499999999999 0.0736228707747059
40.4999999999999 142.916039331999 2.11649999999999 0.0575360478769503
437.899999999999 2215.601143342 1.28350000000001 0.0454613081572611
333.450000000001 4156.006298953 1.50000000000000 0.0439892661720966
188.150000000001 3562.03697675399 0.85 0.0330083195953291
175.700000000000 3124.713123169 2.01699999999999 0.0259595418318362
76.1 291.911187138001 0.617000000000001 0.0342538947692547
96.0000000000003 210.547357524001 0.116500000000000 0.0479747503715531
258.050000000001 2432.08974773000 0.283500000000000 0.0407460153938098
337.55 4271.97114087501 0.366500000000001 0.0607156120248786
276 3690.57210979799 0.366499999999999 0.0675868901926532
156.050000000000 3661.50496953999 0.65 0.0510430111545159
282.699999999999 4152.43441514500 0.7335 0.0895084385066819
197.150000000001 4158.033188048 2.19999999999999 0.077042325621355
114.95 2982.32600924198 1.05 0.067763137306925
82.4500000000002 669.074727645003 0.95 0.274362692866700
48.5499999999998 271.187881559001 1.15000000000000 0.211861188257214
17.0500000000001 190.105820163 5.63349999999998 0.163953298897879
11.3500000000000 191.839887926001 6.68349999999999 0.193224948297451
38.0000000000002 3881.65199281402 6.51650000000002 0.155081617772401
47.0500000000001 4039.12665021299 6.1835 0.119124429325542
105.05 4282.08765033198 2.86699999999999 0.473596131980048
159.150000000000 1304.35833809199 1.66650000000001 0.390337528750598
103.450000000000 520.791550002 1.81649999999999 0.309641383094152
10.5500000000000 112.385404024000 2.41649999999999 0.232792745940959
28.9499999999999 259.518278845999 2.44999999999999 0.230799035512378
287.649999999999 2660.47060626201 1.61649999999999 0.173147348002604
73.0999999999998 3855.961402888 3.283 0.172429998508764
26.6499999999999 3441.14013981899 7.08300000000003 0.13069890264598
32.35 2793.299078326 4.5665 0.104959543056272
8.70000000000002 438.546282630002 3.63349999999999 0.0819282910762388
16.4999999999999 294.063609978000 3.11699999999998 0.0816122751144814
14.8500000000000 234.277175535000 2.78350000000002 0.079484657889484
66.0000000000003 2908.69382556801 2.35 0.134795745317154
63.0500000000001 3168.38953843299 3.1165 0.106315788942124
57 3057.010299224 3.23350000000001 0.080871951517506
346.700000000001 2465.63995260901 1.41700000000000 0.0683223449848066
172.149999999999 813.814972967998 2.11699999999999 0.0542374807939245
115.95 504.574377424999 2.31650000000000 0.0941872707968211
69.8999999999997 316.415410072999 1.94999999999999 0.0778536509623761
111.800000000000 979.671766630998 1.76650000000000 0.0605178162435613
55 2216.55233357201 2.05000000000001 0.045417802065617
115.049999999999 2741.94637909199 2.44999999999999 0.0576539328117714
77.3000000000003 2670.16780941499 2.91649999999999 0.0442473486394253
145.450000000000 1058.314254842 1.31700000000000 0.0337029010763598
123.95 593.203844433999 0.8835 0.510494461512279
125.549999999999 524.975632151 0.75 0.38440408214309
51.8000000000001 1335.62621274701 1.96650000000000 0.288498033641951
110.05 1425.45122809299 1.11649999999999 0.237132229791748
77.5999999999997 305.691730012999 1.64999999999999 0.179516584758050
33.5500000000000 156.735424097000 2.11650000000001 0.135895967508701
397.350000000001 2047.182842434 1.4165 0.156331462710793
522.099999999996 4016.229665903 1.533 0.124254801378040
230.050000000001 3568.99481986601 0.65 0.094059154420313
139.700000000001 2807.08503226400 1.94999999999999 0.140474417839221
139.15 2946.782839564 2.98349999999999 0.109335269022315
170.899999999999 3582.53322053098 1.98349999999999 0.102057872649196
208.450000000001 2501.27195022999 1.75000000000001 0.0804022935371893
39.9499999999999 228.476708804000 1.50000000000000 0.0609535742588364
21.4500000000001 174.664445591000 1.39999999999999 0.0465064542734581
194.050000000001 2552.70818799700 1.76650000000000 0.469991630132806
488.500000000001 4544.88102373402 0.8665 0.352758127259205
310.699999999999 2178.22463281700 2.09999999999999 0.276067542168918
45.4999999999998 207.956089962999 2.01699999999999 0.219844260797166
52.0999999999999 239.174575625001 1.76700000000000 0.167050903588642
259.150000000001 1694.75430925901 1.83299999999999 0.130974467399295
565.7 4286.600244904 1.76650000000000 0.130362307467285
307.450000000001 2502.93688889599 2.18350000000000 0.113614252269649
220.999999999999 1464.23855419100 1.58350000000000 0.0876471839850712
235.200000000000 1303.41687061800 1.48349999999999 0.0934111021300796
616.750000000003 4820.963552313 0.700 0.0863228461846434
694.500000000001 3360.46747936102 0.717 0.0656540350728933
183.45 3920.219492407 2.53350000000001 0.0763362781822013
364.750000000002 3921.79636755599 1.50000000000000 0.0768475233240753
131.050000000001 307.179261992 0.917000000000002 0.0752199083044572
481.100000000001 4044.78525544599 1.28350000000001 0.0765501093446423
283.900000000001 2925.46524472500 0.617000000000001 0.0924142424716706
231.100000000001 834.293249875004 0.717 0.0703968970937865
164.4 522.270990747999 1.08350000000000 0.116232646055728
52.3500000000002 324.415027451999 1.36650000000001 0.0923060233828558
167.75 1456.823620425 1.03349999999999 0.0771642036185104
227.850000000000 2484.499650397 0.7835 0.0579047122123469
90.5999999999997 2251.37035029199 1.98349999999999 0.0434830234433458
125.300000000000 622.414769126996 1.43350000000001 0.0371943935042673
79.5500000000003 530.977689783999 0.8335 0.149327670152690
51.3500000000001 252.393802829002 1.96700000000001 0.182643141809353
43.2999999999998 172.023551599001 2.16699999999999 0.139960839355532
136.499999999999 732.902802087001 2.19999999999999 0.113721427792770
76.5499999999998 863.780214713002 2.31700000000001 0.0911686417664474
49.4000000000002 1205.949462585 1.13349999999999 0.0707528075225457
6.49999999999999 1037.95702769000 5.11699999999999 0.0557534498562043
8.5 800.526341829997 5.16700000000002 0.0476248235906845
75.6500000000004 3617.84131069402 3.69999999999998 0.0514433552657513
30.7500000000001 3285.47785283398 5.43349999999999 0.0537394489190933
